,0,1,2,3,4,5,6,7,8,9,score
535,0,1,0,0,0,2,0,1,4,2,7.3
536,31,2,0,0,0,0,0,0,0,0,7.6
537,6,3,3,1,1,0,0,0,0,2,9.4
538,0,0,1,0,0,0,0,0,2,0,9.4
539,12,4,0,1,0,0,0,0,0,2,9.9
540,0,0,0,0,0,0,0,0,0,0,8.4
541,7,1,0,0,1,0,1,0,0,0,9.6
542,13,1,4,3,0,1,0,1,0,0,7.6
543,12,3,0,0,2,0,2,0,0,0,8.0
544,5,0,1,0,0,0,1,2,1,1,8.7
545,6,4,0,0,0,0,0,0,1,1,7.9
546,2,3,8,0,3,0,0,0,0,0,10.0
547,13,4,0,0,0,0,1,0,0,0,8.8
548,0,0,0,0,0,0,0,0,0,0,9.3
549,2,1,0,0,0,0,0,0,0,0,5.1
550,2,1,0,0,0,0,0,2,4,0,7.9
551,0,2,0,0,0,0,0,0,0,0,9.1
552,5,3,1,1,0,0,0,0,1,0,10.8
553,0,0,0,0,0,0,0,0,0,0,10.6
554,2,1,0,0,0,0,0,0,1,6,8.7
555,33,0,0,0,0,0,0,0,0,0,7.5
556,55,0,0,0,0,0,0,0,0,0,9.9
557,0,0,0,0,0,1,3,2,0,0,8.6
558,1,1,0,0,0,0,0,0,0,1,10.2
559,2,2,0,0,0,0,0,0,0,0,8.1
560,4,0,0,0,0,0,0,0,0,0,9.3
561,0,0,0,29,3,0,0,0,0,0,7.8
562,21,0,0,0,0,0,0,0,0,0,7.7
563,0,0,0,0,0,2,0,0,0,0,8.6
564,0,0,0,2,0,0,0,0,0,0,8.5
565,51,0,0,0,0,0,0,0,0,0,7.4
566,45,0,0,0,0,0,0,0,0,0,8.1
567,18,0,0,0,0,0,0,0,0,0,8.4
568,0,0,1,27,0,0,0,0,0,0,7.3
569,0,0,0,9,0,0,0,0,0,0,8.9
570,0,0,0,0,13,6,0,0,0,0,10.5
571,0,0,0,6,0,0,0,0,0,0,8.5
572,20,0,0,0,0,0,0,0,0,0,6.6
573,8,1,0,2,1,1,0,0,0,0,8.4
574,20,0,0,0,0,0,0,0,0,0,9.3
575,45,0,0,0,0,0,0,0,0,0,9.3
576,30,0,0,0,0,0,0,0,0,0,8.6
577,54,0,0,0,0,0,0,0,0,0,8.3
578,46,0,0,0,0,0,0,0,0,0,8.9
579,0,0,0,0,0,0,0,0,0,0,9.3
580,44,0,0,0,0,0,0,0,0,0,7.2
581,29,0,0,0,0,0,0,0,0,0,8.6
582,25,0,0,0,0,0,0,0,0,0,8.6
583,8,0,0,0,0,0,0,0,0,0,9.5
584,36,0,0,0,0,0,0,0,0,0,7.9
585,1,0,0,0,0,0,0,0,0,0,8.9
586,36,0,0,0,0,0,0,0,0,0,7.5
587,42,0,0,0,0,0,0,0,0,0,8.1
588,0,0,0,0,0,0,0,0,0,0,9.6
589,43,0,0,0,0,0,0,0,0,0,8.8
590,32,0,0,0,0,0,0,0,0,0,10.0
591,28,0,0,0,0,0,0,0,0,0,8.6
592,0,1,0,0,0,0,0,0,0,0,7.7
593,46,0,0,0,0,0,0,0,0,0,7.2
594,29,0,0,0,0,0,0,0,0,0,6.4
595,57,0,0,0,0,0,0,0,0,0,8.5
596,1,0,0,0,0,0,0,2,0,0,8.7
597,0,0,0,0,0,0,0,3,0,0,4.4
598,22,0,0,0,0,0,0,0,0,0,6.7
599,19,0,0,0,0,0,0,0,0,0,7.7
600,35,0,0,0,0,0,0,0,0,0,8.4
601,0,0,0,0,9,0,0,0,0,0,8.3
602,1,4,0,0,5,2,4,4,0,0,7.5
603,0,2,0,0,0,0,6,4,0,0,8.5
604,0,0,2,2,0,0,0,3,0,0,6.2
605,1,1,0,0,2,2,0,0,0,0,10.2
606,0,1,1,0,3,2,7,7,0,0,8.9
607,6,2,2,0,0,0,1,3,1,0,9.0
608,0,0,0,0,5,3,3,1,0,0,9.0
609,42,0,0,0,0,0,0,0,0,0,9.8
610,0,0,0,0,3,0,4,3,0,0,8.0
611,0,1,0,0,0,2,0,0,0,0,7.4
612,0,0,0,0,7,0,1,8,0,0,6.0
613,11,1,0,0,1,0,1,0,0,0,10.3
614,0,0,0,0,1,0,0,0,0,0,9.8
615,15,0,0,0,1,0,0,0,0,0,10.5
616,0,4,2,0,0,1,1,5,8,0,6.8
617,2,0,0,0,4,6,0,1,2,0,4.6
618,0,0,0,0,0,0,0,0,0,0,7.9
619,3,0,0,0,1,5,3,0,0,0,9.3
620,5,4,1,0,0,2,0,2,2,0,8.1
621,0,2,4,0,0,0,0,0,0,0,7.3
622,4,4,0,0,0,0,0,0,2,0,6.9
623,0,1,6,0,0,0,0,0,0,0,9.1
624,11,1,1,0,0,0,0,0,0,0,5.4
625,3,1,1,0,0,0,0,0,0,0,7.3
626,0,6,11,0,0,0,0,0,0,0,9.9
627,10,0,1,0,0,0,0,0,0,0,6.6
628,27,0,0,0,0,0,0,0,0,0,7.9
629,2,0,2,0,0,0,0,0,0,0,7.5
630,0,1,6,4,0,0,0,0,0,0,9.4
631,49,0,0,0,0,0,0,0,0,0,7.9
632,4,3,0,0,0,0,0,0,0,0,9.0
633,1,0,3,0,0,0,0,0,0,0,4.1
634,5,3,1,0,0,0,0,0,0,0,8.7
635,1,0,11,0,0,0,0,0,0,0,8.3
636,53,0,0,0,0,0,0,0,0,0,9.3
637,0,3,8,0,0,0,0,0,0,0,7.1
638,0,0,7,0,0,0,0,0,0,0,7.7
639,4,0,0,1,2,1,0,0,0,0,9.2
640,0,1,3,2,0,0,0,0,0,0,8.2
641,0,0,0,0,5,2,1,0,0,0,6.2
642,0,0,0,0,0,0,0,0,0,0,8.1
643,18,0,0,2,0,0,0,0,0,0,10.1
644,0,0,0,0,1,0,0,1,0,0,8.9
645,1,0,0,1,7,4,0,0,0,0,9.0
646,0,0,0,0,0,0,2,11,0,0,10.2
647,0,2,0,3,6,2,2,3,0,0,9.5
648,0,0,0,15,7,1,0,0,0,0,8.1
649,0,0,0,0,6,0,0,4,0,0,8.3
650,0,0,0,0,0,0,0,8,0,0,7.1
651,0,0,0,2,18,4,0,0,0,1,7.5
652,0,3,0,0,2,0,1,2,2,0,9.1
653,0,0,0,0,0,0,0,0,0,0,8.6
654,38,0,0,0,0,0,0,0,0,0,9.2
655,0,0,0,0,0,1,3,0,0,0,7.5
656,0,0,0,0,0,0,0,0,0,0,7.9
657,0,1,0,0,5,0,6,5,0,0,6.3
658,0,0,0,0,2,0,0,4,0,0,7.8
659,0,0,0,0,0,0,1,14,0,0,5.9
660,0,0,0,0,8,14,4,0,0,0,8.2
661,0,0,0,0,3,2,3,3,2,2,8.4
662,0,0,0,0,0,0,0,0,0,0,8.3
663,0,0,0,0,0,0,0,0,0,0,10.2
664,0,0,0,0,0,0,0,0,0,0,9.0
665,0,0,0,0,0,1,1,3,0,1,6.2
666,0,0,0,0,0,0,0,0,0,0,8.8
667,0,0,0,0,0,0,0,0,0,0,5.5
668,0,0,0,0,0,0,0,0,0,0,7.6
669,0,0,0,0,0,0,0,0,0,0,9.7
670,0,0,0,0,0,0,0,0,0,0,8.9
671,0,0,0,0,0,0,0,0,0,0,8.7
672,0,0,0,0,0,0,0,0,0,0,8.5
673,0,0,0,0,0,0,0,0,0,0,7.3
674,0,0,0,0,0,0,0,0,0,0,8.9
675,0,0,0,0,0,0,0,0,0,0,9.1
676,0,0,0,0,0,0,0,0,0,0,8.2
677,0,0,0,0,0,0,0,0,0,0,6.9
678,0,0,0,0,0,0,0,0,0,0,10.2
679,0,0,0,0,0,0,0,0,0,0,7.8
680,0,0,0,0,0,0,0,0,0,0,7.4
681,0,0,5,1,6,4,1,3,1,4,6.3
682,0,10,3,0,3,2,5,1,1,4,9.0
683,0,7,4,4,3,0,0,1,0,0,7.9
684,28,1,1,0,1,0,0,0,0,0,4.5
685,8,1,1,9,0,0,0,0,0,0,10.6
686,30,0,0,0,0,0,0,0,0,0,8.8
687,0,6,8,3,0,3,0,2,1,0,10.1
688,8,3,2,0,0,4,1,0,1,0,9.1
689,0,6,10,7,3,1,2,0,1,0,9.1
690,16,5,0,0,0,0,0,0,0,0,8.1
691,37,0,0,0,0,0,0,0,0,0,8.9
692,9,0,0,0,0,0,0,0,0,0,9.0
693,0,0,0,0,0,0,0,0,0,0,10.2
694,0,0,1,0,2,2,0,2,3,1,7.1
695,0,3,1,3,0,0,0,0,0,0,8.4
696,0,9,0,0,1,2,4,7,0,1,9.0
697,0,0,0,4,5,1,3,2,0,0,9.5
698,38,1,0,0,0,0,0,0,0,0,8.3
699,1,12,1,0,0,0,0,0,0,0,8.6
700,0,13,8,2,0,2,2,0,0,0,8.2
701,0,1,1,0,0,0,0,0,0,0,5.5
702,0,6,2,0,0,0,0,0,0,0,8.0
703,4,5,0,0,2,1,0,0,1,2,9.8
704,0,0,0,1,0,0,0,0,0,0,6.9
705,6,3,0,3,1,2,1,1,0,0,10.6
706,11,2,3,0,0,0,1,0,1,1,4.4
707,0,3,2,1,1,1,1,3,2,4,4.6
708,3,5,10,1,1,0,0,0,2,1,6.9
709,9,1,0,0,6,3,0,0,0,0,6.8
710,2,1,0,1,1,0,2,2,0,0,9.5
711,2,1,0,0,0,3,1,0,0,0,9.7
712,4,1,0,0,0,0,0,0,0,0,9.9
713,0,0,0,0,0,0,0,0,0,0,8.5
714,6,1,3,0,1,1,1,1,0,0,9.0
715,12,1,1,0,0,0,0,0,0,1,9.3
716,25,0,0,1,2,1,0,0,0,0,8.1
717,4,2,1,0,1,0,2,1,0,1,7.3
718,1,0,0,2,2,1,2,2,0,0,2.5
719,3,4,0,0,2,3,0,2,0,0,7.3
720,0,4,0,0,2,1,0,0,2,0,4.7
721,1,1,0,0,1,3,2,0,0,0,6.6
722,10,0,0,0,0,0,0,0,0,0,8.3
723,2,0,3,2,0,0,0,0,0,0,9.9
724,0,3,0,0,0,0,0,0,0,0,6.7
725,0,0,0,0,0,0,0,0,0,0,8.5
726,0,0,0,0,0,1,1,0,0,1,6.5
727,23,0,0,0,0,0,0,0,0,0,9.0
728,21,0,0,0,0,0,0,0,0,0,6.9
729,12,0,0,0,0,0,0,0,0,0,6.8
730,12,6,3,0,1,1,0,0,0,0,7.3
731,0,0,0,0,0,0,0,0,0,0,9.1
732,7,4,0,0,0,0,0,4,0,0,9.3
733,44,0,0,0,0,0,0,0,0,0,6.6
734,9,5,4,2,0,0,0,0,0,0,6.0
735,0,5,0,0,1,9,4,3,0,0,7.3
736,0,0,0,0,0,0,0,3,4,4,8.1
737,1,0,0,0,0,0,0,0,0,0,6.1
738,7,6,0,1,5,1,0,1,0,0,9.4
739,1,2,2,0,1,8,2,0,0,0,6.3
740,21,11,0,0,0,0,0,0,0,0,6.3
741,9,0,2,0,0,1,1,1,0,0,8.3
742,0,3,0,0,1,0,3,5,1,3,6.2
743,0,5,0,0,0,0,1,1,1,3,9.0
744,0,2,2,0,2,0,0,1,0,3,6.5
745,5,4,0,1,1,0,0,1,1,0,8.3
746,3,4,1,0,0,4,1,0,1,0,7.4
747,11,1,0,0,3,0,2,1,0,0,9.3
748,8,2,0,0,1,1,1,1,0,0,8.8
749,2,2,1,1,4,1,1,1,0,0,9.6
750,2,0,0,0,0,0,0,0,0,0,7.8
751,0,2,1,0,0,0,1,0,0,0,8.9
752,2,2,0,2,2,0,0,2,0,0,9.8
753,0,0,0,0,0,0,7,11,0,0,8.7
754,8,1,0,0,0,0,0,0,0,0,8.7
755,0,0,0,0,1,0,0,3,0,0,3.3
756,9,1,0,0,0,1,1,0,1,0,7.4
757,6,2,0,0,0,2,0,0,0,0,9.3
758,0,1,0,0,0,0,0,0,0,0,10.5
759,7,3,0,0,2,1,2,2,0,0,9.7
760,0,1,0,1,2,0,1,1,0,0,8.2
761,23,0,0,0,0,0,0,0,0,0,8.9
762,15,0,0,0,0,0,0,0,0,0,9.8
763,28,0,0,0,0,0,0,0,0,0,10.2
764,0,0,2,9,0,0,0,0,0,0,8.8
765,14,0,0,0,0,0,0,0,0,0,8.8
766,0,0,0,0,0,0,1,5,0,0,10.1
767,44,0,0,0,0,0,0,0,0,0,10.3
768,0,0,0,5,3,0,0,4,0,0,9.8
769,0,0,0,0,0,0,0,0,0,0,8.2
770,0,0,0,0,0,0,0,0,0,0,8.7
771,0,0,0,0,0,0,0,0,0,0,9.4
772,0,0,0,1,0,2,0,3,1,0,6.5
773,0,0,0,0,0,3,1,0,0,0,9.5
774,4,0,0,0,0,0,0,0,0,0,10.3
775,0,11,0,0,0,0,0,0,0,0,6.7
776,39,0,0,0,0,0,0,0,0,0,8.8
777,0,5,2,0,0,0,0,0,0,0,8.5
778,1,14,5,0,0,0,0,0,0,0,8.4
779,8,0,0,0,0,0,0,0,0,0,8.9
780,0,7,9,0,0,0,0,0,0,0,10.0
781,42,0,0,0,0,0,0,0,0,0,9.1
782,51,0,0,0,0,0,0,0,0,0,4.7
783,10,0,0,0,0,0,0,0,0,0,7.3
784,3,0,0,8,0,0,0,0,0,0,8.9
785,1,0,1,1,0,0,0,0,0,0,7.4
786,1,0,0,5,0,0,0,0,0,0,9.2
787,52,0,0,0,0,0,0,0,0,0,6.3
788,40,0,0,0,0,0,0,0,0,0,7.7
789,0,0,0,10,0,0,0,0,0,0,6.1
790,14,0,0,0,0,0,0,0,0,0,7.9
791,48,0,0,0,0,0,0,0,0,0,9.8
792,0,0,5,3,0,0,0,0,0,0,3.8
793,1,0,0,0,0,0,6,0,0,0,3.8
794,0,0,0,0,0,0,0,4,1,0,7.2
795,0,0,0,0,0,0,2,1,0,0,8.1
796,47,0,0,0,0,0,0,0,0,0,8.7
797,41,0,0,0,0,0,0,0,0,0,8.4
798,0,0,0,0,1,0,9,5,0,0,9.1
799,0,0,0,1,0,0,5,2,0,0,9.6
800,0,0,0,0,2,0,0,0,1,0,6.2
