,delta_Fp,theta_Fp,alpha_Fp,beta_Fp,gamma_Fp,delta_F,theta_F,alpha_F,beta_F,gamma_F,delta_FC,theta_FC,alpha_FC,beta_FC,gamma_FC,delta_M,theta_M,alpha_M,beta_M,gamma_M,delta_P,theta_P,alpha_P,beta_P,gamma_P,delta_O,theta_O,alpha_O,beta_O,gamma_O,score
237,0.1979059415867723,0.1417661667342277,0.10637029749745712,0.42871200921819536,0.059208318665989745,0.17752255882808762,0.17844791806331756,0.18123583136655402,0.3512866349181568,0.049326340935407234,0.192319053783998,0.19801518421751335,0.1935204887017603,0.3011584348998404,0.046856678172951416,0.11684969258684208,0.1735750475063283,0.20914485034613034,0.44708885802903964,0.03626128382332872,0.15479878786882145,0.19524496570565714,0.20523990526512828,0.3791794037424047,0.029316603729115646,0.13329742193181243,0.1745977506187139,0.1944481994108406,0.43757680999613047,0.031196946390004553,6.2
238,0.07878723877858562,0.08313061218781496,0.10076767829165602,0.5840673433586142,0.12042146873374444,0.08839584005362447,0.11421356144141152,0.11747591013362976,0.4955461208522209,0.14730608708067056,0.11228709452053155,0.13863609550998746,0.12927209304047763,0.46847712412116627,0.1102233213817399,0.04229202808894217,0.1803296923737024,0.20639461132241113,0.5155484728153512,0.045333613314398384,0.12360333763741815,0.17751011451023743,0.15641474257354449,0.45148013109602186,0.05517870857120953,0.09333195725698967,0.1557071032776557,0.14588703671240358,0.5155051439184971,0.06399089221999156,9.1
239,0.06770604413463613,0.09737756285336062,0.13423426293974455,0.6082010345269353,0.06290804293286255,0.2262846840464956,0.20817638590397575,0.16113328797146692,0.31570513604231165,0.03241229086478462,0.24123541064654255,0.2409028638543967,0.1611879546883052,0.2783624607315255,0.02374381179874619,0.11532441122786591,0.16571730620577577,0.18583456380004815,0.47976769549956727,0.03560117507106187,0.16329414332409076,0.18887338090209,0.1759612357863531,0.38074797841016855,0.04630492123621597,0.09942996293132084,0.1388882024020363,0.18425288199197792,0.5038672863902467,0.043185882690569485,7.1
240,0.26730410708613117,0.18136517007456213,0.05093634359436394,0.3118559446634351,0.1062952312210627,0.22685795814419044,0.16861150142963305,0.0818939596470442,0.38313669729130645,0.07198200768169419,0.21856925152724418,0.18093151883737324,0.10341557657569493,0.37114071511945235,0.060900039843192574,0.07164227297894599,0.14391743025308024,0.179998946408874,0.5508586267288631,0.03622971247150595,0.05637724213356149,0.13685104356698333,0.1754760102044516,0.5571444814522437,0.052349275108520485,0.03246708987814197,0.12375334279925128,0.15454610699657365,0.5974204632946293,0.07854165720676758,9.9
241,0.12222389346210621,0.12623372988717224,0.10615989338822224,0.4754719258249114,0.128661730176019,0.211710016002686,0.17229964868058895,0.12209024031809265,0.34257638690849807,0.07960881569235427,0.15299505215710088,0.16933137152908506,0.16545053076336058,0.40509960854673943,0.05290376304969591,0.09646254757348927,0.12400171146882892,0.13851749582670703,0.5696514621652168,0.0546529695650193,0.12713648318055204,0.1860609176503909,0.1955437365702661,0.4334545581758859,0.03133576355094704,0.09765331417058964,0.17759059399428417,0.19421551901758333,0.4647392683086983,0.04467354361454499,7.5
242,0.125669145884452,0.11933341148021515,0.0954766710244379,0.526801626202182,0.09053433848101781,0.19875802522551936,0.15373240242017286,0.1090917815611852,0.3978353560696606,0.08307647966979899,0.1499228968573179,0.1469148580837265,0.1294580130199076,0.44217933045696617,0.08212067337231996,0.06427244638143127,0.17868931749239858,0.18541526774522832,0.5240542965026632,0.03184087131580149,0.1148120696903407,0.1890702157554748,0.18757263296422727,0.4362026233942401,0.04680822904047849,0.061566060478832285,0.13567115523944223,0.14620271916418387,0.577790095281344,0.06573473374499797,9.4
243,0.0900316259029839,0.09547484903733561,0.10839486185618406,0.5729421969841338,0.09902041235567911,0.1832025482176971,0.1667310611767268,0.15377261423653538,0.39413255950843906,0.056565942240461894,0.22965611475954506,0.20236091163765782,0.17555786679735885,0.29250652398208554,0.03502363644776774,0.24119435855950816,0.2069543379749022,0.13556275111863936,0.322373498776322,0.040603239233645755,0.23518691267770714,0.2326145270334426,0.15460215684729617,0.28476767753481746,0.03181067757298006,0.2585349190636461,0.23583980718045278,0.11978319287454098,0.28029122734773604,0.03576669175195531,7.5
244,0.10856533146708425,0.08203581323480043,0.05088094121564485,0.5364577800649158,0.14752933114225855,0.1947937701606175,0.14543429697471874,0.08800748393514864,0.32382717639865544,0.11022585324017795,0.19394063388713828,0.13651374660438279,0.10736506254645892,0.2832615336015982,0.1341992401391722,0.18185359526797898,0.1477679967584703,0.1099899019242912,0.41751518248583785,0.070621882201052,0.2322327350561492,0.16750024023731866,0.07587803170010271,0.21800545354476636,0.07278664490908823,0.23925645078182115,0.18525185355696133,0.12282539713930642,0.25426026156698656,0.06770116646906166,10.0
245,0.18822055414814742,0.1750761220580308,0.12395338829763813,0.35408949642920806,0.10204355424219325,0.1691123386736621,0.16061260084358872,0.14127432933086354,0.3906113453390486,0.06122014107391997,0.13286472850037917,0.17014264859630399,0.16554501940087302,0.4136805595511061,0.06852033775992612,0.17130118037724457,0.14297104018326784,0.10645603330170048,0.48411913119348715,0.04850317051942035,0.1944347836825429,0.16764511954126177,0.10407777595661069,0.42185126010777624,0.05678153734477429,0.09032792117135632,0.13094759536517192,0.14493299527409897,0.540105712508681,0.07376213533540057,6.7
246,0.060533882623926887,0.078181458403711,0.10287828558591017,0.626025954417599,0.10266929912680862,0.1361995726746894,0.15207699184248194,0.13912997688760248,0.4499659118394622,0.07322242164072242,0.17760387658766438,0.16679070705214394,0.1268545956662532,0.42502393706836394,0.04801468799829336,0.028054295140436725,0.16590920563087702,0.2034090472022113,0.5571776410141867,0.03535497740157663,0.1276092999082264,0.1604097141282371,0.15499252435277427,0.46969363320952573,0.052323347305290445,0.06366777046034575,0.13361375653229762,0.14594150146495374,0.56510795313957,0.07199328252332154,9.3
247,0.16014232256203392,0.1664486356895426,0.15157281888815874,0.39066680478804156,0.06793400544466623,0.1809764892815177,0.18739193634137272,0.16164776913646375,0.3671407716170506,0.04805702615683362,0.23559591939022773,0.22588874524351843,0.18962668005082453,0.25396421875201547,0.024586374081617183,0.09829229173906039,0.120927477268988,0.12655972123599854,0.5684521840380852,0.05814511261265458,0.21217966196905752,0.20216547046464636,0.15594723525812124,0.34132446703763125,0.038510573091095374,0.13945942501702183,0.15948407348900046,0.1382019414650184,0.4804577971815933,0.055077842871036495,7.9
248,0.16346128926446324,0.13505858374046567,0.0810781280998565,0.4830682596182885,0.07696812231000316,0.19604871259590362,0.13914994837001732,0.09179962112796507,0.43888979524840643,0.07303001784554597,0.23819969104868144,0.1726646683562957,0.12632640569474507,0.3486168320764267,0.05036148797085577,0.14713761662631608,0.17364989755319926,0.1892793786670115,0.43883292758400777,0.01774233138369267,0.18217402367285876,0.18227824794825623,0.15988253447019307,0.38985731859490136,0.04090776560600701,0.1735412164709611,0.1734418926385027,0.12591460478693936,0.43250886132404,0.04619070089084325,9.2
249,0.312145203414256,0.19679973164203515,0.06585929915991785,0.2995858220586374,0.041127850464044526,0.4154147247796526,0.26788965509514107,0.05646265263746832,0.1182749555188108,0.02398847837762173,0.2475060758986667,0.21993401682399996,0.14659148437360145,0.26643842268057516,0.0484713601984983,0.09850652679020602,0.1555120443287606,0.14913343659185996,0.4911288218380254,0.07942422579823087,0.2864258429071473,0.24116044750154467,0.1233645679838224,0.25687636519790624,0.028388507113598284,0.13743848378462228,0.21722797115656062,0.19376594389197344,0.36045495271705835,0.0691530784937289,6.3
250,0.2044655493875256,0.1741273288305286,0.13045767571403175,0.3600492016037449,0.0631127128052587,0.16257087088395591,0.1808152167793155,0.17743034751639603,0.36953244944464625,0.07073796736145216,0.21684440881764883,0.2176574140854805,0.19354712185481374,0.2933604927680867,0.02889087567226139,0.09476626139178906,0.1340686156013138,0.12975491413246878,0.5384425211524071,0.07371802953860225,0.174267817993072,0.16611045711341668,0.15859381666772415,0.4189705247657973,0.038313767095530256,0.07643788345735576,0.09981232730644876,0.1325210826660535,0.5770385303949644,0.09386074921738508,10.1
251,0.21079400848258922,0.17543483707123597,0.12316089744583925,0.3599639229211715,0.05523140288224937,0.24454816104724392,0.21292399012063226,0.13037494623446125,0.2952065951396873,0.04373928009976334,0.23880137749394156,0.2159325078658118,0.16257430909385326,0.2679096611645241,0.03656550037389217,0.1322164577497123,0.17543753963949912,0.18553499637574605,0.4389172197645985,0.0314554664405131,0.27195456416496044,0.19003770731001396,0.12530663849410426,0.3075143381376438,0.03267267928511908,0.1938833621088531,0.1795215443281974,0.14948158049500415,0.3742336549568316,0.04761943877638936,7.8
252,0.10999577237928075,0.12812825032286132,0.14900206033295815,0.4699554073245918,0.09133426476079919,0.20234215396678074,0.19083359294947924,0.1531194981620388,0.32782719804652893,0.05901413634628565,0.21762162727466583,0.22113518934766155,0.188153926449915,0.2747572334173941,0.033630136890841045,0.14273447276898793,0.17984378501588894,0.1620468211028155,0.4312222828421257,0.050102693859869644,0.23594790330277396,0.22980853795114756,0.19554129957898728,0.25389987915425116,0.032447065199658044,0.20620806915388717,0.21369204841474598,0.17684861401905605,0.3333916266283157,0.0321751287471445,10.2
253,0.1572471711691855,0.17095914085813266,0.1597021176672144,0.3549882413922742,0.08638737134785686,0.16279450467408926,0.16974792221737872,0.157510253800395,0.3867258677375506,0.06096921712983581,0.17787480639033384,0.19863845412212905,0.18614501544569143,0.3284440603763832,0.04016504587977586,0.17450129515442572,0.2002259926226459,0.17521347143215826,0.372997718551456,0.03660570960120109,0.18563667072500828,0.21961473030078574,0.20254342468921033,0.33055800264707935,0.0176422902048192,0.20297504214076012,0.19075508416000198,0.1707890323645682,0.3666437985223412,0.028268787092490942,5.9
254,0.09476521666752462,0.09362495992460251,0.12175407723040248,0.5659218023735932,0.09146738212166877,0.1827341657548413,0.1818350201006034,0.17212181595245196,0.35144775744728274,0.05268311562580228,0.20727091599108344,0.22363686067411817,0.2051030733831955,0.2726452653907407,0.03163012028711297,0.11544911497017395,0.15096371635450734,0.1747815335962492,0.4827338195188633,0.05542294786467092,0.2524601865915071,0.19690891750202513,0.13047748650659471,0.3234803340133757,0.03667689796527043,0.24536366197247464,0.19335288496665068,0.13417683727003885,0.3159700823635745,0.05390726802143268,9.5
255,0.16052088700228834,0.11426753586155201,0.08289449636739134,0.1973474234251992,0.08354702957901995,0.4050941451247314,0.2520480420292083,0.049867102822468104,0.07143627499326428,0.030336970347848585,0.4248193852620724,0.27532403128290767,0.03871556118323662,0.05318005308397634,0.020038995600779468,0.2532748339071442,0.17328984326838476,0.0958985990940787,0.3689130215319711,0.036132639138410624,0.4085433868450797,0.2637425277106796,0.05288659031408821,0.1109623739799771,0.02662300628080854,0.38432207598911244,0.2502570146545866,0.06085234931369402,0.16694589654713762,0.02447800991610852,6.2
256,0.1735533773639387,0.17512721739740603,0.16822631928795598,0.33866354718714414,0.06064040451527728,0.23434152844977768,0.20244635677742845,0.17432231695003128,0.26729751155718484,0.04609517730684259,0.22489547185630396,0.20460567407812433,0.1841398590818425,0.2713713785734574,0.04257581995678225,0.16365764563711382,0.17997959205193315,0.16565121916000072,0.4048237733517286,0.04561989683935949,0.18102073239054334,0.17847203453769245,0.17599521243190994,0.38558899895155696,0.033287873296540677,0.18072097904787854,0.1683251746125473,0.16995434202232196,0.3849681005956257,0.053561751072305805,9.1
257,0.3084215758130795,0.22795367325305685,0.12211288409757935,0.08939285476520269,0.03520723613760249,0.3178939276523384,0.2218862024890175,0.07929324758882397,0.13426639147373237,0.048602479059116646,0.3994566505843746,0.26309885020593826,0.0580646403143724,0.06779279595640406,0.021990567166791222,0.3709021922715331,0.24368393357796825,0.10901056499941966,0.1232023640962698,0.024568437454821405,0.29846939734876166,0.19463755290880075,0.07688661615930756,0.21330652932356794,0.06609988133778319,0.36224815976277536,0.25061177225195297,0.09347970050199111,0.14727127414432545,0.02842482139724264,5.5
258,0.08369345560994036,0.08168899661885214,0.08891609579981925,0.5987290289734616,0.11501696683417513,0.16111164944873413,0.1620508763568298,0.1507605453816213,0.40962873974484043,0.07033130249396347,0.15300125152584795,0.1555179486164042,0.15931421614631514,0.4146084424011535,0.07049965954640776,0.10583393516987452,0.16197624931947568,0.1879941031201191,0.4670582786407428,0.05847844095912022,0.22837470050456696,0.20625593552493243,0.17829753104064724,0.31322982251551884,0.028905399908704905,0.1983196750095727,0.18094010078259298,0.15511366437215046,0.39862908443920464,0.030336901844733886,9.2
259,0.4721751380075183,0.29395676963857525,0.017545313422631895,0.01999274935006572,0.016815488959689817,0.4719103996946271,0.2997928043772613,0.023187443808933377,0.034080630292915935,0.01139014519360318,0.5023558254202508,0.31551912086694645,0.012593763720895015,0.018109718373052208,0.00526640230009999,0.3309151676846288,0.2185546820739417,0.094878655530794,0.21117584551776436,0.044771835492698725,0.49712065705894914,0.3097395587256551,0.014641731086574905,0.03350517482671596,0.006478818084173577,0.36956090344862835,0.24252759383752573,0.06354985467614697,0.18744894716783989,0.026777606113693144,7.6
260,0.5086877246351508,0.31937598384617033,0.010419044851744283,0.014340043339946802,0.004894252094310381,0.46080492020331665,0.28615944756100303,0.024425547821895807,0.06310583121753316,0.018500821117831183,0.3984773852619441,0.24229921487560058,0.05219279197702245,0.10912741570121486,0.027977590162787162,0.43590106023034775,0.27380598461071814,0.03705671819070298,0.11773494626149736,0.019532378997118793,0.3115288436726767,0.22588647022053268,0.07235769859045316,0.19198166749479506,0.05624347044303566,0.1300481416024197,0.1776987067405661,0.14773971456588755,0.413619319278691,0.08243359377501458,10.2
261,0.5044579473720657,0.31744446723064407,0.013112020119463497,0.012899451791705522,0.004987776764441876,0.46212362565040116,0.2987844021332783,0.028273007956751983,0.04941026630154261,0.010517876949878643,0.4162773354410069,0.27044770833954934,0.038046129046241516,0.06929419976649447,0.020772039334464712,0.09781407816725665,0.11761269903995,0.1588627999226517,0.5232681694388639,0.06448281348634438,0.3240732275650921,0.2083965988112257,0.0654148315522817,0.21703329866895693,0.055703834914912674,0.23487094854868432,0.15592139008986794,0.0625906976940744,0.40473911622938236,0.06538020639805864,7.3
262,0.23166098464356769,0.17076541239195345,0.0964953885282403,0.1713618117932989,0.07730332389614197,0.2505503988970701,0.16509439775101975,0.09001360031378443,0.1849035036603474,0.06484020491060309,0.2757534198818728,0.18248819915636155,0.10469817273772589,0.1613483059561438,0.04962416804120867,0.28929785197520536,0.19766474445115162,0.11385498424298227,0.2617560324496481,0.05439164848165601,0.21678741667045692,0.17534473133579648,0.11113704426181434,0.29741529247228965,0.06305919444648787,0.2518161680937242,0.18879829639577442,0.11462199411482313,0.2772128928379531,0.07162505017653699,9.7
263,0.3047262348521172,0.22045579635929058,0.06466622947780006,0.10788138241411795,0.04423331793218435,0.4137824653871764,0.26438498972967367,0.04065575940929713,0.08605423119611236,0.02116652037657379,0.3580060849486186,0.23367618491236325,0.0658680277554081,0.13311711581823382,0.027047827358933057,0.2871528455840189,0.20707890228380899,0.107982278607128,0.2798520588950475,0.033618471621133086,0.3950034064725247,0.2655547565531352,0.054743360981626285,0.11898411179601176,0.019115115971822406,0.28127936972909473,0.20274811369410312,0.0814416426022941,0.298205207045668,0.05377845313576317,6.9
264,0.39382777855348033,0.25168929707918125,0.038712216975140316,0.08193587744288595,0.034361246522697585,0.3832996820451354,0.260404185529446,0.057135477132634296,0.1138090942470916,0.02732348510675986,0.47934717126454923,0.30612624555765233,0.02536360320230543,0.03346675486005392,0.008214478905495244,0.3551029798409402,0.25282673943909123,0.08537449676278513,0.19439757852242856,0.019947129996878456,0.39522255859018735,0.2607106398773258,0.04899586735456023,0.15185434960995234,0.025235128173238613,0.3782865750850739,0.2658739624567772,0.051590366032555644,0.15800424400989732,0.034666053260276074,9.1
265,0.3431742499702486,0.23108576642129372,0.045936055904793736,0.06767109262845873,0.04300049341433824,0.2840803549036363,0.19626729392842632,0.07378800816370927,0.11363788079671278,0.05663407808424557,0.3491072258665182,0.23292571571744802,0.07304104844711298,0.11428055321943646,0.032740644618213056,0.18521918341531685,0.1690301144138851,0.14925149190079523,0.39490077193551076,0.05062193934939646,0.24255858199344033,0.18035701107960275,0.10702419506260821,0.28253238641001666,0.08706586247704379,0.1234097081183432,0.14206207386271008,0.16392039173316425,0.46135163247713284,0.0711646078038563,7.8
266,0.08042538857916465,0.09521860704433747,0.10234710669300735,0.40759113564172206,0.14303447680625617,0.18006426597182834,0.1533624625074123,0.11895632778137925,0.2544116102663083,0.07777524862301824,0.1025009417709615,0.09717088690788132,0.11777163209571069,0.3828103904140387,0.10661163892359922,0.11992989443826164,0.1378638215164256,0.12049911973045666,0.47526636921859855,0.08728594971144807,0.14629855605857717,0.11648111005784693,0.09252194251997861,0.3217960009045558,0.11969556499854639,0.22139055365705854,0.16003867255500753,0.09363039351893984,0.2837914764025461,0.08690446896512359,10.3
267,0.1144951426895751,0.10342040762574324,0.09283877861842633,0.5220551125447108,0.12098713457648529,0.21137136999990203,0.18019257179294665,0.15906561832478022,0.26909320214568083,0.08848960189683795,0.21737650634540817,0.18007364430901168,0.16191041988541877,0.2877340093193812,0.07246608638046033,0.17254838278784462,0.13402021598111669,0.08109330162047503,0.41378135829333806,0.13112826785243478,0.16708358689549066,0.14266024074531874,0.13488853450675348,0.367651790349666,0.11644232491358034,0.13584152691900636,0.09715051981948711,0.11585238542195823,0.4379005599078132,0.15578974852503868,6.8
268,0.49463474542642216,0.3071507896451076,0.014091376284543366,0.015248252085887162,0.008024319260848905,0.473271736715811,0.2878443867373689,0.02288978000999201,0.04075132529141297,0.013766831289908216,0.44473938665543333,0.2777684385790711,0.036073042762991135,0.05883880596637886,0.014627440569510809,0.34541217188775863,0.20745703904747068,0.07408589125691174,0.23813812685169006,0.04119152451420743,0.3995694477997935,0.2635589901081164,0.04536178293942629,0.12974942707093132,0.02638674327313558,0.4718634668948949,0.30425849145514827,0.023461747173842147,0.0637268403380115,0.009144639226124164,10.2
269,0.509709660879907,0.3199303040647863,0.011453971666219113,0.011343738269661964,0.003218558690600853,0.44931816103621475,0.279360485197757,0.031102425006930418,0.0634635003801492,0.015785907387597494,0.49919747779629714,0.3107960883706067,0.015355112532263437,0.02410891872986211,0.004825306774578883,0.37127400039269987,0.2552888813598184,0.07706745891040065,0.17383540574939738,0.01740797393888734,0.41710939084682386,0.2669570270300749,0.04486552271578764,0.10935279762126675,0.03058870964611039,0.39438121185049324,0.2549998358243329,0.04052211910271142,0.16614918453569824,0.0339884672337671,7.4
270,0.4710771674423091,0.3130446861790054,0.024655000855785276,0.04318904843804517,0.009026994129105168,0.29718795724785935,0.2209863196317834,0.08491456683177508,0.23602291009739598,0.05227829555428689,0.27971036835884455,0.20692338024749563,0.0775948313365632,0.2706320957363309,0.05179379899390854,0.09021693795803178,0.14673361848937383,0.16545439551367086,0.4771943800442867,0.07892619825974145,0.18920958135251364,0.15397677054853082,0.09724266301980593,0.3703944640343886,0.09557896329747677,0.049567466483721546,0.1085041519009605,0.1239688804580622,0.590847096267121,0.09903489607868289,10.6
271,0.2172161726945042,0.14526461543425992,0.07245313786232654,0.3489651465446582,0.11613799462586681,0.14742115301323383,0.12743772400251913,0.10806455847954137,0.44755986507079343,0.08332087994697088,0.18466090863840237,0.17026662504610002,0.13118028245830288,0.34501103644661335,0.07934265193187204,0.13055181787543646,0.14031783144605145,0.11138639110573133,0.45260945296753285,0.10189018300644231,0.11824177747600584,0.10713014340650562,0.0755885325446541,0.4786888457742703,0.13945863488155313,0.10663531464259325,0.0998664824711869,0.0841847444353638,0.49935225444786213,0.1506251805210476,6.3
272,0.30958442790359764,0.22332860926264678,0.05921797360638823,0.22922464699393488,0.041650438987845206,0.2607762063043033,0.17871521096898244,0.056078140095876874,0.23970289914912368,0.08010886637363451,0.34562569091040934,0.24069448565288926,0.07302211562579707,0.17138622468158793,0.044166950653235004,0.25388901859062163,0.1969841530674405,0.08757158981898074,0.22837920302211348,0.12986535413360456,0.30230861853430874,0.1921384306413521,0.053018165715808196,0.2674234098860452,0.06945985573390764,0.3245489320074699,0.2160588360949936,0.05644151104932436,0.22534702518147567,0.06604441052389265,10.1
273,0.5034912560996491,0.3085248523531699,0.011786993415794011,0.032707363376955255,0.004860378436564591,0.2514497398337189,0.19493744871811985,0.08156833131438039,0.2850469477591391,0.07492416830971751,0.12364391781583724,0.13211975682513205,0.12731837749923103,0.44784344349478544,0.0805084529908056,0.22125895783655924,0.1651931964000966,0.10991238470397034,0.3409626536764927,0.07597069335694168,0.09662117096531031,0.10150618172710509,0.10984608308488715,0.5108399021174844,0.09301851560980261,0.1631636826884323,0.13354434755720898,0.10029689360647165,0.47141351493951483,0.07456537865362964,7.9
274,0.2916459100085435,0.1850608053931179,0.053719325661615476,0.2704633898670851,0.08270332179164719,0.15100071513945848,0.12595055265860555,0.08115597938789862,0.3984040905720251,0.11206951351518461,0.1689197555768889,0.1467903742902144,0.10720257465002903,0.39487127082706863,0.10369876458875646,0.16605676256942276,0.14913815855318277,0.12995691574672041,0.41104357657063323,0.07964486412415578,0.14238283126292411,0.10966493164259435,0.08163868446508254,0.45138277887670075,0.13047545894349846,0.10849296150040555,0.10161588511565216,0.088426061310943,0.4578849250523136,0.188255927917034,9.1
275,0.16201734015084343,0.14301618601454957,0.1090284913165952,0.38886768607316835,0.10464826047212462,0.2123100825153529,0.16420698544892504,0.11444252397485755,0.2873679838853901,0.07833983554511373,0.19890283160787853,0.16115780019369444,0.12019254926926809,0.34568272644750975,0.08746247436080962,0.24291963705731556,0.16498137067276447,0.08050792681147952,0.3657531758536051,0.07614728383931318,0.16090483976145956,0.1252349099068931,0.10566749339436796,0.4055391562051537,0.11204412926242997,0.13358348493037644,0.1415685196117235,0.10438398146505258,0.4593252896333433,0.11316560546966328,4.5
276,0.13801213360562906,0.1355387469360476,0.14652367471970637,0.4199737310942768,0.07355325730601533,0.21802838497701899,0.1624791977672008,0.10461026035800236,0.3537645862079484,0.07174618565775974,0.2002965754983468,0.158293969898064,0.12071522313942076,0.3642737527498527,0.06736723886667241,0.2355553591923962,0.16247014499903734,0.09130205633447785,0.3075626791436657,0.11909796210424603,0.14595659868410252,0.11974220856477243,0.09527156998659177,0.46568019979640296,0.08237648386317845,0.10737197089081796,0.1362899127690224,0.11919276784254221,0.5028987002153286,0.08074502484764792,9.1
277,0.12697233696928778,0.09047162662424224,0.04772276653526392,0.5149711033238338,0.1281339067606854,0.17545424205071508,0.1346371149210413,0.08300384796600382,0.3747345839230126,0.09532393920035478,0.2503297045567656,0.16412040655030546,0.07193350410507138,0.3021803306821571,0.1167508479941872,0.33633828403760696,0.22052318882279365,0.05829566508950173,0.2228712062789856,0.07274462212504024,0.1760943277881649,0.12823940510249437,0.08133286627635228,0.38900828753862926,0.12863449191889342,0.18817657748413935,0.13459696021361978,0.06906052513796758,0.4026356821222159,0.12599530252451105,7.1
278,0.3111800627028244,0.192779507079343,0.051973859386767886,0.24124113449674675,0.09545614382382749,0.14100964426825785,0.11510455119073734,0.08655673285760274,0.41042972608392453,0.13299131413239368,0.22711739881884557,0.17253295583752096,0.08677247314651414,0.3420148651544037,0.07720894499369672,0.16156881130503675,0.16107732483618986,0.12290884767309054,0.36679688474636724,0.11701457510000274,0.12134540647563982,0.1111620763544435,0.11266088562061596,0.4736839736235061,0.09242175411859145,0.10561407163982134,0.11532302228071838,0.12408991527660326,0.5085954819409813,0.0917704281062737,10.2
279,0.4714394178991448,0.30177434031924816,0.01680441563381556,0.06398295916860276,0.02391035447648877,0.372711232907851,0.24393772312562428,0.043926975015965194,0.1614905363218006,0.07567885773579074,0.3185349187277299,0.2097365289531101,0.08206674475506945,0.23556592901362705,0.06913700742733854,0.1819242891019454,0.1960623779595141,0.17335892028570987,0.34364685127215844,0.03991898529829836,0.2005378142202364,0.19227297727578258,0.14507876816121162,0.33805856149628194,0.048246866209892825,0.18576040709971345,0.1728418354601725,0.13440256527838673,0.39511235265638556,0.049220768443064514,5.5
280,0.16603235140758552,0.13290807069462696,0.12051956731073162,0.42115161841822335,0.05632637696766409,0.1832582944114663,0.1516763085954962,0.1016581903673317,0.3055249742815302,0.08122748138809399,0.21699545859101632,0.17641829295523,0.10453308237816576,0.33992227725930935,0.0573226591151689,0.32229533597170257,0.23957014534957327,0.10699978240263146,0.17901376133372726,0.04760278668246833,0.17142933702456548,0.1377287223422467,0.09990680086839666,0.4167777972370118,0.08489015197144649,0.11887563205837569,0.10534806599086743,0.0973424704790617,0.5368250820488234,0.08794418322687121,9.5
281,0.15323048364836345,0.10413776685854166,0.09797640323109719,0.46982678194439825,0.11930769616981622,0.25501956616151034,0.17592668174696385,0.10588115309243304,0.30880388423968375,0.07439436439358846,0.24482434312096457,0.17726148156885724,0.12658302046586173,0.3069230390625427,0.06648425271993817,0.2192328097570569,0.18473484630782744,0.09025541235148518,0.39380406559375875,0.05099308504434291,0.2871550225620159,0.2061797188218515,0.12397785943583546,0.25098324925908067,0.04684266109517059,0.39721585934190373,0.27701483077105626,0.04843617127193999,0.14353458851088302,0.028096801441729973,6.9
282,0.3425585476613406,0.22163002188724487,0.02349821962771947,0.2474248322182495,0.07199245078279175,0.23574133095970207,0.1763679369226933,0.1117160147795635,0.31480163338726597,0.087112890347947,0.2634141228127931,0.17623785158292743,0.09459291952426765,0.2934519872724583,0.09872964378572271,0.2888481905751602,0.2071253042479174,0.08310789860590126,0.2866944102837053,0.05907977676638044,0.28229624551818755,0.18849810129502115,0.08092042386876765,0.2913475716484835,0.08050334985605302,0.32545602517426453,0.21374473904305716,0.0699034828254727,0.24051305587349137,0.05796963648588087,9.8
283,0.45595074418940346,0.2700034641415265,0.009878797360302378,0.12092710305292742,0.020771005288015457,0.38606290464549986,0.23815720673578875,0.026946972075968734,0.21179355530010097,0.03236000586429456,0.25897088247668604,0.17451892584147702,0.05808457248349485,0.38517678271569256,0.05247398714368915,0.1577698298424266,0.1609827911291448,0.12123413875359093,0.4295428227665735,0.07756572243523627,0.3198059209725468,0.2165133232566742,0.11456804678772144,0.21358887322792283,0.043900760848710765,0.28829809929189576,0.2135960099777678,0.12573992263271813,0.2666654337750399,0.02542901120937267,4.4
284,0.11774847297102436,0.11430606697809552,0.106851946133751,0.5175525438516752,0.09703826948837045,0.28143340863216654,0.2089211657140607,0.10445175880284949,0.2743949840094692,0.04916990840627269,0.1928734169446967,0.1655937058114474,0.1389279573284722,0.3674343047369405,0.07016376311962826,0.14774703456122584,0.1491272672527967,0.10721025335798212,0.4819869326323477,0.06421962885433269,0.16348482503825712,0.1717941812048692,0.16112228885207494,0.3904947519271086,0.06621274696283366,0.20010034566453005,0.17764969979904402,0.13165959381947956,0.4058348064188936,0.03486761793606714,10.6
285,0.1570779818108805,0.12668956699356962,0.112779824732386,0.4728102571987068,0.08171233081881045,0.23328959760028903,0.17740827228962255,0.12822494222317599,0.3487803653880146,0.04674272951483184,0.3122996111597017,0.21926703353398844,0.10525342673170253,0.242247618294425,0.035647284983928704,0.1324378338111239,0.17721964989228797,0.16645913510793053,0.4404592815469071,0.050510082267168244,0.23293538758530627,0.2279941097407813,0.15512482066425376,0.28170258620953986,0.03286769760722671,0.23483463111240657,0.22773358937025645,0.16197815074683675,0.2682158031993514,0.033075882069880796,4.6
286,0.2688695658381807,0.21307489328062335,0.09155537133915703,0.27724701931517887,0.06837627986379662,0.27305308068001166,0.21682244495279232,0.11018623901177335,0.25268904890239,0.04771309448207524,0.24375854653762058,0.2055422035656563,0.14448532773174666,0.27145113957316674,0.039620610231002724,0.19065334177735763,0.15356124400242127,0.1153956676212511,0.4017973741431826,0.08136939627675853,0.1970502087526059,0.1760478307315308,0.126970023976294,0.33296157912477237,0.09609161058804974,0.2666792595092281,0.22417717235050083,0.11879239521048895,0.2247480703785263,0.07041874624094487,9.5
